3454871	87.376
3454871	87.364
3455885	86.883
3455885	86.883
3456898	79.170
3456898	79.170
3457912	84.812
3457912	84.812
3458927	85.714
3458928	85.728
3459941	85.108
3459942	85.108
3460955	85.404
3460955	85.389
3461969	85.502
3461970	85.517
3462986	85.644
3462986	85.629
3464002	85.334
3464004	85.265
3465016	85.009
3465016	85.079
3466030	85.108
3466030	85.108
3467044	85.009
3467044	85.009
3468058	85.108
3468058	85.108
3469072	84.911
3469072	84.911
3470085	84.797
3470085	84.797
3471098	84.896
3471099	84.812
3472112	84.714
3472112	84.797
3473126	85.404
3473126	85.404
3474139	86.377
3474140	86.390
3475153	86.982
3475154	86.982
3476167	87.475
3476168	87.376
3477182	86.206
3477182	86.291
3478196	88.165
3478197	88.177
3479209	87.857
3479209	87.845
3480223	85.108
3480223	85.108
3481239	86.122
3481240	86.135
3482254	91.428
3482254	91.420
3483270	89.862
3483281	89.776
3484289	85.868
3484296	85.911
3485314	92.097
3485316	92.156
3486328	88.165
3486330	88.165
3487343	85.714
3487344	85.700
3488357	88.560
3488368	88.574
3489371	86.982
3489380	86.956
3490384	86.673
3490393	86.673
3491398	87.573
3491405	87.549
3492410	87.648
3492417	87.648
3493424	85.996
3493434	85.939
3494438	86.193
3494447	86.278
3495452	86.982
3495460	86.969
3496465	87.462
3496472	87.450
3497479	86.094
3497485	86.080
3498494	85.517
3498501	85.433
3499509	85.911
3499513	86.067
3500522	86.969
3500526	86.969
3501536	87.376
3501539	87.265
3502550	87.968
3502551	88.043
3503564	87.869
3503576	87.902
3504580	86.023
3504589	85.982
3505593	87.660
3505601	87.747
3506606	87.759
3506614	87.660
3507621	87.980
3507626	88.043
3508635	87.672
3508650	87.597
3509648	87.561
3509663	87.660
3510661	87.956
3510676	87.857
3511675	87.968
3511689	88.055
3512689	87.869
3512702	87.857
3513702	87.561
3513714	87.450
3514717	87.684
3514727	87.759
3515731	85.897
3515740	85.883
3516746	86.896
3516753	86.870
3517760	84.812
3517765	84.881
3518773	82.922
3518785	82.843
3519788	83.546
3519798	83.514
3520803	81.970
3520811	81.934
3521819	87.500
3521824	87.660
3522833	83.530
3522836	83.498
3523848	85.024
3523852	85.039
3524863	70.541
3524864	70.454
3525878	68.571
3525879	68.472
3526893	71.330
3526893	71.400
3527907	65.285
3527907	65.285
3528925	62.180
3528938	62.463
3529938	63.573
3529950	63.636
3530954	63.582
3530963	63.376
3531968	75.838
3531976	75.913
3532988	81.666
3532992	81.692
3534011	83.479
3534013	83.349
3535025	83.333
3535026	83.415
3536039	82.741
3536039	82.724
3537053	86.883
3537053	86.883
3538067	83.826
3538067	83.826
3539080	85.389
3539089	85.420
3540094	84.516
3540102	84.501
3541108	84.023
3541115	84.007
3542121	84.896
3542128	84.896
3543135	87.672
3543141	87.660
3544149	88.362
3544157	88.385
3545163	86.291
3545170	86.278
3546178	86.995
3546182	87.055
3547191	87.660
3547194	87.648
3548207	88.287
3548209	88.275
3549222	86.305
3549234	86.243
3550234	87.450
3550246	87.549
3551248	88.067
3551258	88.043
3552261	88.153
3552271	88.153
3553276	87.881
3553285	87.771
3554294	86.345
3554301	86.417
3555308	87.376
3555313	87.450
3556321	87.759
3556325	87.747
3557335	86.390
3557338	86.278
3558349	81.360
3558351	81.342
3559363	86.291
3559377	86.354
3560377	87.573
3560390	87.660
3561389	87.747
3561402	87.648
3562402	88.055
3562413	88.130
3563416	87.968
3563426	87.956
3564428	86.956
3564442	86.909
3565441	86.278
3565455	86.377
3566455	86.982
3566468	86.870
3567468	87.857
3567480	87.845
3568482	87.771
3568493	87.857
3569498	85.728
3569509	85.629
3570512	80.473
3570521	80.434
3571526	85.897
3571534	85.982
3572540	87.771
3572547	87.759
