4020724	85.502
4020725	85.517
4021738	79.487
4021739	79.487
4022752	85.784
4022752	85.798
4023765	85.093
4023765	85.093
4024778	84.501
4024779	84.418
4025792	81.459
4025793	81.558
4026805	80.848
4026806	80.750
4027819	84.418
4027820	84.516
4028833	84.714
4028833	84.698
4029847	86.686
4029848	86.699
4030860	84.501
4030861	84.501
4031872	82.806
4031872	82.789
4032886	86.193
4032886	86.193
4033900	86.390
4033900	86.390
4034913	85.389
4034913	85.389
4035926	85.291
4035927	85.207
4036939	84.995
4036940	84.995
4037953	85.305
4037953	85.389
4038967	79.191
4038967	79.191
4039981	78.303
4039981	78.303
4040994	77.196
4040994	77.196
4042008	80.966
4042008	80.966
4043022	80.670
4043023	80.689
4044036	81.262
4044036	81.243
4045050	85.404
4045051	85.418
4046063	82.724
4046064	82.724
4047076	80.355
4047077	80.355
4048090	79.191
4048091	79.191
4049104	77.909
4049105	77.909
4050117	77.196
4050117	77.173
4051130	83.909
4051131	83.826
4052145	82.955
4052145	83.037
4053159	81.656
4053159	81.656
4054172	84.797
4054173	84.812
4055185	84.698
4055185	84.683
4056199	86.587
4056199	86.587
4057212	85.784
4057212	85.784
4058226	85.996
4058226	85.996
4059240	85.700
4059240	85.700
4060254	80.177
4060255	80.098
4061268	83.234
4061269	83.333
4062281	84.995
4062282	84.995
4063294	86.179
4063295	86.080
4064308	85.601
4064309	85.700
4065322	86.883
4065322	86.870
4066337	85.812
4066338	85.826
4067351	86.489
4067353	86.403
4068365	85.404
4068365	85.474
4069378	84.501
4069378	84.501
4070392	85.305
4070392	85.305
4071406	85.502
4071407	85.517
4072420	84.615
4072421	84.516
4073434	86.587
4073434	86.673
4074448	86.587
4074448	86.587
4075461	85.389
4075462	85.305
4076474	86.475
4076474	86.561
4077489	86.699
4077489	86.699
4078503	86.785
4078503	86.785
4079517	84.812
4079517	84.812
4080531	85.700
4080531	85.700
4081545	87.771
4081545	87.771
4082560	85.615
4082560	85.615
4083573	86.179
4083574	86.193
4084587	86.489
4084587	86.475
4085601	86.982
4085601	86.982
4086615	87.278
4086615	87.278
4087629	86.587
4087629	86.587
4088643	86.883
4088644	86.896
4089657	87.475
4089658	87.475
4090671	86.982
4090671	86.969
4091684	86.969
4091684	86.969
4092698	86.785
4092698	86.785
4093712	83.925
4093711	84.007
4094725	84.797
4094725	84.714
4095738	85.686
4095738	85.686
4096752	85.502
4096752	85.502
4097766	86.587
4097766	86.587
4098779	87.364
4098779	87.364
4099793	85.601
4099794	85.517
4100807	86.883
4100807	86.969
4101820	88.252
4101820	88.252
4102834	85.996
4102835	86.009
4103849	80.295
4103849	80.276
4104862	78.973
4104863	78.895
4105876	84.516
4105876	84.600
4106891	85.418
4106891	85.418
4107905	86.094
4107905	86.094
4108918	85.784
4108918	85.784
4109933	86.798
4109933	86.798
4110946	85.784
4110946	85.784
4111960	87.179
4111960	87.179
4112974	86.883
4112975	86.798
4113987	86.771
4113987	86.857
4115001	83.925
4115001	83.925
4116014	85.784
4116015	85.798
4117027	86.574
4117027	86.561
4118041	85.502
4118041	85.502
4119055	85.404
4119056	85.418
4120067	85.375
4120068	85.375
4121080	85.192
4121080	85.177
4122094	80.078
4122094	80.078
4123108	85.601
4123109	85.615
4124121	66.436
4124121	66.403
4125135	65.384
4125135	65.384
4126148	65.942
4126148	65.942
4127162	60.256
4127162	60.256
4128176	60.453
4128177	60.492
4129190	59.467
4129191	59.368
4130203	60.217
4130203	60.276
4131217	75.838
4131217	75.838
4132231	85.207
4132231	85.207
4133244	85.883
4133244	85.883
4134258	85.798
4134258	85.798
4135272	86.094
4135272	86.094
4136287	86.600
4136287	86.600
4137300	86.475
4137300	86.475
4138315	86.995
4138315	86.995
4139329	86.982
4139329	86.982
4140343	87.475
4140344	87.389
4141357	86.390
4141358	86.489
4142370	86.080
4142371	86.080
4143384	86.390
4143385	86.291
4144398	85.601
4144399	85.700
4145412	85.897
4145412	85.883
4146425	85.784
4146426	85.798
4147439	85.897
4147439	85.883
4148454	88.571
4148454	88.571
4149467	87.166
4149468	87.179
4150481	87.462
4150481	87.475
4151494	86.870
4151494	86.870
4152508	85.798
4152508	85.798
4153523	85.911
4153523	85.911
