35	65.714	62.857	62.857	35
71	63.888	61.111	61.111	36
105	64.705	58.823	58.823	34
139	64.705	61.764	61.764	34
174	65.714	60.000	60.000	35
208	64.705	61.764	61.764	34
241	63.636	60.606	60.606	33
274	66.666	60.606	60.606	33
308	64.705	61.764	61.764	34
342	64.705	61.764	61.764	34
375	66.666	60.606	60.606	33
409	64.705	61.764	61.764	34
443	61.764	58.823	58.823	34
477	67.647	58.823	58.823	34
510	63.636	60.606	60.606	33
544	64.705	61.764	61.764	34
578	64.705	58.823	58.823	34
611	66.666	63.636	63.636	33
644	66.666	57.575	57.575	33
677	66.666	57.575	57.575	33
710	66.666	60.606	60.606	33
743	63.636	57.575	57.575	33
776	66.666	60.606	60.606	33
810	64.705	55.882	55.882	34
844	67.647	64.705	64.705	34
878	64.705	58.823	58.823	34
912	64.705	61.764	61.764	34
946	64.705	58.823	58.823	34
980	67.647	58.823	58.823	34
1014	64.705	61.764	61.764	34
1048	64.705	61.764	61.764	34
1082	67.647	61.764	61.764	34
1115	66.666	63.636	63.636	33
1149	64.705	58.823	58.823	34
1183	67.647	58.823	58.823	34
1214	64.516	61.290	61.290	31
1248	64.705	61.764	61.764	34
1281	66.666	60.606	60.606	33
1315	64.705	61.764	61.764	34
1348	66.666	63.636	63.636	33
1381	66.666	60.606	60.606	33
1415	64.705	61.764	61.764	34
1449	64.705	58.823	58.823	34
1483	67.647	58.823	58.823	34
1516	66.666	63.636	63.636	33
1549	66.666	63.636	63.636	33
1584	62.857	60.000	60.000	35
1619	65.714	62.857	62.857	35
1652	63.636	60.606	60.606	33
1686	64.705	61.764	61.764	34
1712	69.230	50.000	50.000	26
1746	64.705	61.764	61.764	34
1781	65.714	60.000	60.000	35
1815	64.705	61.764	61.764	34
1848	63.636	57.575	57.575	33
1881	66.666	57.575	57.575	33
1914	63.636	60.606	60.606	33
1948	64.705	61.764	61.764	34
1981	66.666	60.606	60.606	33
2015	64.705	61.764	61.764	34
2048	63.636	60.606	60.606	33
2081	66.666	60.606	60.606	33
2116	65.714	60.000	60.000	35
2149	63.636	60.606	60.606	33
2182	66.666	60.606	60.606	33
2214	65.625	62.500	62.500	32
2247	66.666	63.636	63.636	33
2282	65.714	60.000	60.000	35
2316	64.705	61.764	61.764	34
2350	67.647	64.705	64.705	34
2384	64.705	58.823	58.823	34
2418	64.705	61.764	61.764	34
2452	64.705	61.764	61.764	34
2486	64.705	58.823	58.823	34
2521	65.714	62.857	62.857	35
2555	64.705	61.764	61.764	34
2588	66.666	57.575	57.575	33
2621	63.636	60.606	60.606	33
2655	64.705	61.764	61.764	34
2688	66.666	60.606	60.606	33
2722	61.764	58.823	58.823	34
2757	62.857	60.000	60.000	35
2790	66.666	60.606	60.606	33
2824	64.705	61.764	61.764	34
2859	68.571	65.714	65.714	35
2892	66.666	57.575	57.575	33
2925	63.636	60.606	60.606	33
2958	63.636	57.575	57.575	33
2992	67.647	58.823	58.823	34
3025	63.636	60.606	60.606	33
3058	63.636	57.575	57.575	33
3092	67.647	61.764	61.764	34
3126	64.705	61.764	61.764	34
3159	63.636	60.606	60.606	33
3192	66.666	60.606	60.606	33
3227	65.714	62.857	62.857	35
3260	63.636	60.606	60.606	33
3293	66.666	60.606	60.606	33
3326	63.636	60.606	60.606	33
3359	66.666	63.636	63.636	33
3392	63.636	60.606	60.606	33
3426	64.705	61.764	61.764	34
3458	65.625	59.375	59.375	32
3492	64.705	61.764	61.764	34
3516	70.833	50.000	50.000	24
3552	63.888	58.333	58.333	36
3586	64.705	58.823	58.823	34
3621	65.714	62.857	62.857	35
3654	63.636	60.606	60.606	33
3687	66.666	60.606	60.606	33
3720	66.666	63.636	63.636	33
3753	63.636	60.606	60.606	33
3787	64.705	58.823	58.823	34
3822	65.714	60.000	60.000	35
3856	61.764	58.823	58.823	34
3890	64.705	58.823	58.823	34
3924	64.705	61.764	61.764	34
3957	66.666	63.636	63.636	33
3991	67.647	58.823	58.823	34
4025	64.705	61.764	61.764	34
4059	64.705	58.823	58.823	34
4092	66.666	60.606	60.606	33
4125	63.636	60.606	60.606	33
4160	62.857	60.000	60.000	35
4193	66.666	60.606	60.606	33
4226	63.636	60.606	60.606	33
4260	61.764	58.823	58.823	34
4294	64.705	58.823	58.823	34
4328	64.705	61.764	61.764	34
4362	64.705	61.764	61.764	34
4396	67.647	58.823	58.823	34
4429	66.666	63.636	63.636	33
4462	69.696	66.666	66.666	33
4495	66.666	63.636	63.636	33
4528	66.666	60.606	60.606	33
4562	64.705	61.764	61.764	34
4596	64.705	61.764	61.764	34
4622	69.230	50.000	50.000	26
4656	64.705	61.764	61.764	34
4690	67.647	58.823	58.823	34
4724	64.705	61.764	61.764	34
4757	66.666	63.636	63.636	33
4790	66.666	60.606	60.606	33
4823	66.666	63.636	63.636	33
4857	64.705	64.705	64.705	34
4891	64.705	58.823	58.823	34
4924	63.636	60.606	60.606	33
4956	65.625	59.375	59.375	32
4990	64.705	61.764	61.764	34
5024	67.647	58.823	58.823	34
5058	64.705	61.764	61.764	34
5091	66.666	63.636	63.636	33
5125	67.647	58.823	58.823	34
5158	63.636	60.606	60.606	33
5192	64.705	61.764	61.764	34
5225	66.666	60.606	60.606	33
5258	66.666	63.636	63.636	33
5292	64.705	61.764	61.764	34
5326	64.705	58.823	58.823	34
5359	66.666	63.636	63.636	33
5392	66.666	63.636	63.636	33
5425	66.666	63.636	63.636	33
5459	61.764	58.823	58.823	34
5495	63.888	61.111	61.111	36
5518	69.565	43.478	43.478	23
5552	61.764	58.823	58.823	34
5585	63.636	60.606	60.606	33
5618	63.636	57.575	57.575	33
5651	63.636	60.606	60.606	33
5686	65.714	62.857	62.857	35
5720	64.705	58.823	58.823	34
5754	61.764	58.823	58.823	34
5788	64.705	61.764	61.764	34
5822	64.705	58.823	58.823	34
5855	63.636	60.606	60.606	33
5889	64.705	61.764	61.764	34
5924	65.714	60.000	60.000	35
5957	63.636	60.606	60.606	33
5990	63.636	60.606	60.606	33
6023	66.666	60.606	60.606	33
6057	61.764	58.823	58.823	34
6090	66.666	60.606	60.606	33
6121	67.741	61.290	61.290	31
6154	66.666	63.636	63.636	33
6187	66.666	60.606	60.606	33
6221	64.705	58.823	58.823	34
6255	64.705	58.823	58.823	34
6289	61.764	58.823	58.823	34
6324	65.714	60.000	60.000	35
6357	66.666	63.636	63.636	33
6390	66.666	63.636	63.636	33
6424	64.705	61.764	61.764	34
6458	67.647	64.705	64.705	34
6492	64.705	58.823	58.823	34
6525	66.666	57.575	57.575	33
6559	61.764	58.823	58.823	34
6593	64.705	61.764	61.764	34
6626	66.666	60.606	60.606	33
6660	64.705	58.823	58.823	34
6694	64.705	61.764	61.764	34
6728	67.647	58.823	58.823	34
6761	66.666	60.606	60.606	33
6795	64.705	61.764	61.764	34
6829	64.705	58.823	58.823	34
6862	69.696	66.666	66.666	33
6895	63.636	60.606	60.606	33
6929	67.647	58.823	58.823	34
6962	63.636	57.575	57.575	33
6995	66.666	63.636	63.636	33
7028	66.666	60.606	60.606	33
7062	64.705	58.823	58.823	34
7096	64.705	61.764	61.764	34
