35	77.142	65.714	65.714	35
67	81.250	65.625	65.625	32
100	78.787	66.666	66.666	33
135	77.142	68.571	68.571	35
169	76.470	64.705	64.705	34
202	75.757	66.666	66.666	33
236	76.470	67.647	67.647	34
269	81.818	66.666	66.666	33
303	76.470	67.647	67.647	34
336	78.787	69.696	69.696	33
369	78.787	69.696	69.696	33
403	79.411	67.647	67.647	34
435	78.125	65.625	65.625	32
470	78.787	63.636	63.636	33
503	78.787	69.696	69.696	33
536	78.787	66.666	66.666	33
570	76.470	67.647	67.647	34
603	81.818	72.727	72.727	33
638	80.000	68.571	68.571	35
672	79.411	70.588	70.588	34
706	76.470	64.705	64.705	34
744	79.411	67.647	67.647	34
778	79.411	70.588	70.588	34
811	81.818	66.666	66.666	33
844	78.787	66.666	66.666	33
878	79.411	70.588	70.588	34
912	79.411	64.705	64.705	34
946	76.470	67.647	67.647	34
979	78.787	69.696	69.696	33
1012	78.787	66.666	66.666	33
1045	75.757	66.666	66.666	33
1078	81.818	72.727	72.727	33
1111	78.787	66.666	66.666	33
1146	77.142	68.571	68.571	35
1180	73.529	64.705	64.705	34
1217	76.470	64.705	64.705	34
1250	78.787	66.666	66.666	33
1283	78.787	66.666	66.666	33
1316	78.787	66.666	66.666	33
1349	78.787	69.696	69.696	33
1383	79.411	70.588	70.588	34
1418	77.142	68.571	68.571	35
1451	78.787	69.696	69.696	33
1486	78.787	63.636	63.636	33
1520	82.352	70.588	70.588	34
1555	77.142	65.714	65.714	35
1589	76.470	67.647	67.647	34
1623	76.470	67.647	67.647	34
1659	79.411	64.705	64.705	34
1693	79.411	67.647	67.647	34
1727	76.470	64.705	64.705	34
1760	78.787	66.666	66.666	33
1794	76.470	67.647	67.647	34
1827	78.787	66.666	66.666	33
1861	79.411	67.647	67.647	34
1895	76.470	64.705	64.705	34
1928	78.787	66.666	66.666	33
1962	79.411	67.647	67.647	34
1995	81.818	69.696	69.696	33
2027	78.125	68.750	68.750	32
2061	79.411	70.588	70.588	34
2095	76.470	64.705	64.705	34
2129	81.818	63.636	63.636	33
2163	79.411	67.647	67.647	34
2197	76.470	61.764	61.764	34
2230	78.787	69.696	69.696	33
2264	76.470	64.705	64.705	34
2297	78.787	66.666	66.666	33
2331	76.470	67.647	67.647	34
2365	79.411	70.588	70.588	34
2399	79.411	64.705	64.705	34
2432	78.787	69.696	69.696	33
2465	78.787	69.696	69.696	33
2499	79.411	64.705	64.705	34
2532	78.787	69.696	69.696	33
2566	73.529	64.705	64.705	34
2599	78.787	66.666	66.666	33
2633	76.470	64.705	64.705	34
2667	79.411	70.588	70.588	34
2701	79.411	64.705	64.705	34
2734	78.787	66.666	66.666	33
2768	76.470	67.647	67.647	34
2801	81.818	66.666	66.666	33
2834	78.787	66.666	66.666	33
2867	78.787	66.666	66.666	33
2900	78.787	63.636	63.636	33
2933	78.787	69.696	69.696	33
2966	78.787	69.696	69.696	33
2999	78.787	66.666	66.666	33
3032	78.787	66.666	66.666	33
3065	75.757	63.636	63.636	33
3098	81.818	66.666	66.666	33
3131	78.787	66.666	66.666	33
3164	75.757	63.636	63.636	33
3198	79.411	64.705	64.705	34
3232	79.411	67.647	67.647	34
3265	81.818	69.696	69.696	33
3299	79.411	64.705	64.705	34
3333	79.411	67.647	67.647	34
3366	78.787	66.666	66.666	33
3400	82.352	67.647	67.647	34
3434	79.411	67.647	67.647	34
3468	79.411	67.647	67.647	34
3501	81.818	66.666	66.666	33
3535	76.470	64.705	64.705	34
3569	76.470	67.647	67.647	34
3602	78.787	66.666	66.666	33
3635	78.787	69.696	69.696	33
3668	78.787	69.696	69.696	33
3700	78.125	68.750	68.750	32
3733	75.757	63.636	63.636	33
3767	76.470	64.705	64.705	34
3801	79.411	70.588	70.588	34
3826	84.000	52.000	52.000	25
3858	81.250	68.750	68.750	32
3892	79.411	67.647	67.647	34
3925	78.787	63.636	63.636	33
3959	76.470	67.647	67.647	34
3993	79.411	67.647	67.647	34
4026	78.787	66.666	66.666	33
4059	78.787	66.666	66.666	33
4092	78.787	66.666	66.666	33
4125	78.787	63.636	63.636	33
4158	75.757	63.636	63.636	33
4191	78.787	69.696	69.696	33
4224	78.787	63.636	63.636	33
4257	75.757	66.666	66.666	33
4290	81.818	69.696	69.696	33
4323	81.818	69.696	69.696	33
4356	75.757	66.666	66.666	33
4390	79.411	67.647	67.647	34
4423	78.787	66.666	66.666	33
4456	78.787	69.696	69.696	33
4491	77.142	65.714	65.714	35
4525	79.411	64.705	64.705	34
4559	76.470	67.647	67.647	34
4593	76.470	64.705	64.705	34
4627	79.411	67.647	67.647	34
4660	78.787	69.696	69.696	33
4693	78.787	69.696	69.696	33
4727	79.411	64.705	64.705	34
4760	78.787	69.696	69.696	33
4793	78.787	69.696	69.696	33
4827	82.352	70.588	70.588	34
4860	81.818	69.696	69.696	33
4893	75.757	66.666	66.666	33
4926	81.818	66.666	66.666	33
4959	78.787	66.666	66.666	33
4992	78.787	66.666	66.666	33
5026	79.411	64.705	64.705	34
5059	78.787	66.666	66.666	33
5092	78.787	69.696	69.696	33
5125	75.757	66.666	66.666	33
5158	78.787	66.666	66.666	33
5192	76.470	64.705	64.705	34
5208	81.250	43.750	43.750	16
5241	78.787	66.666	66.666	33
5274	81.818	72.727	72.727	33
5307	78.787	66.666	66.666	33
5340	78.787	66.666	66.666	33
5373	75.757	66.666	66.666	33
5408	77.142	62.857	62.857	35
5442	76.470	67.647	67.647	34
5475	78.787	69.696	69.696	33
5508	75.757	63.636	63.636	33
5541	78.787	69.696	69.696	33
5574	78.787	66.666	66.666	33
5609	80.000	65.714	65.714	35
5643	79.411	67.647	67.647	34
5676	78.787	69.696	69.696	33
5710	79.411	64.705	64.705	34
5744	82.352	70.588	70.588	34
5778	76.470	64.705	64.705	34
5811	78.787	63.636	63.636	33
5845	76.470	64.705	64.705	34
5879	73.529	61.764	61.764	34
5912	81.818	66.666	66.666	33
5947	77.142	68.571	68.571	35
5980	75.757	66.666	66.666	33
6012	78.125	65.625	65.625	32
6046	76.470	67.647	67.647	34
6079	75.757	63.636	63.636	33
6112	78.787	63.636	63.636	33
6145	78.787	66.666	66.666	33
6179	79.411	67.647	67.647	34
6212	78.787	66.666	66.666	33
6245	78.787	69.696	69.696	33
6278	75.757	63.636	63.636	33
6311	81.818	66.666	66.666	33
6345	79.411	70.588	70.588	34
6379	76.470	64.705	64.705	34
6413	79.411	64.705	64.705	34
6446	78.787	66.666	66.666	33
6479	75.757	66.666	66.666	33
6512	78.787	66.666	66.666	33
6545	78.787	66.666	66.666	33
6578	78.787	66.666	66.666	33
6611	78.787	63.636	63.636	33
6644	81.818	69.696	69.696	33
6677	78.787	69.696	69.696	33
6710	78.787	66.666	66.666	33
6744	79.411	70.588	70.588	34
6779	82.857	68.571	68.571	35
6812	78.787	66.666	66.666	33
6845	78.787	66.666	66.666	33
6878	78.787	69.696	69.696	33
