33	66.666	60.606	60.606	33
67	67.647	61.764	61.764	34
102	68.571	57.142	57.142	35
135	66.666	60.606	60.606	33
168	66.666	60.606	60.606	33
201	69.696	60.606	60.606	33
235	67.647	61.764	61.764	34
268	66.666	60.606	60.606	33
303	68.571	57.142	57.142	35
336	66.666	60.606	60.606	33
368	65.625	59.375	59.375	32
400	65.625	59.375	59.375	32
430	70.000	60.000	60.000	30
464	64.705	58.823	58.823	34
497	66.666	60.606	60.606	33
530	72.727	60.606	60.606	33
564	64.705	58.823	58.823	34
597	69.696	63.636	63.636	33
630	69.696	57.575	57.575	33
664	67.647	58.823	58.823	34
697	69.696	63.636	63.636	33
730	69.696	60.606	60.606	33
764	67.647	61.764	61.764	34
797	66.666	60.606	60.606	33
830	69.696	57.575	57.575	33
863	66.666	60.606	60.606	33
897	67.647	58.823	58.823	34
930	69.696	60.606	60.606	33
963	69.696	60.606	60.606	33
996	66.666	57.575	57.575	33
1029	69.696	60.606	60.606	33
1062	66.666	60.606	60.606	33
1096	64.705	58.823	58.823	34
1129	69.696	60.606	60.606	33
1162	66.666	60.606	60.606	33
1195	72.727	66.666	66.666	33
1229	70.588	58.823	58.823	34
1262	66.666	60.606	60.606	33
1295	69.696	60.606	60.606	33
1328	69.696	57.575	57.575	33
1360	68.750	62.500	62.500	32
1395	65.714	57.142	57.142	35
1428	69.696	60.606	60.606	33
1462	67.647	61.764	61.764	34
1496	67.647	61.764	61.764	34
1528	71.875	62.500	62.500	32
1561	66.666	60.606	60.606	33
1594	69.696	66.666	66.666	33
1628	70.588	58.823	58.823	34
1661	66.666	60.606	60.606	33
1695	70.588	64.705	64.705	34
1728	69.696	60.606	60.606	33
1761	66.666	60.606	60.606	33
1797	66.666	61.111	61.111	36
1830	69.696	60.606	60.606	33
1863	69.696	60.606	60.606	33
1897	67.647	58.823	58.823	34
1931	67.647	58.823	58.823	34
1964	69.696	63.636	63.636	33
1998	64.705	58.823	58.823	34
2031	69.696	57.575	57.575	33
2064	66.666	60.606	60.606	33
2096	68.750	59.375	59.375	32
2128	71.875	59.375	59.375	32
2161	69.696	60.606	60.606	33
2195	67.647	61.764	61.764	34
2229	70.588	58.823	58.823	34
2262	69.696	60.606	60.606	33
2296	67.647	61.764	61.764	34
2329	69.696	60.606	60.606	33
2362	66.666	60.606	60.606	33
2395	66.666	60.606	60.606	33
2429	70.588	58.823	58.823	34
2462	66.666	60.606	60.606	33
2495	66.666	60.606	60.606	33
2528	69.696	57.575	57.575	33
2561	63.636	60.606	60.606	33
2593	71.875	62.500	62.500	32
2626	69.696	57.575	57.575	33
2659	66.666	60.606	60.606	33
2693	64.705	58.823	58.823	34
2726	69.696	60.606	60.606	33
2760	67.647	61.764	61.764	34
2794	64.705	58.823	58.823	34
2827	66.666	57.575	57.575	33
2860	66.666	60.606	60.606	33
2893	69.696	63.636	63.636	33
2926	69.696	60.606	60.606	33
2960	67.647	61.764	61.764	34
2994	67.647	58.823	58.823	34
3028	70.588	58.823	58.823	34
3063	65.714	60.000	60.000	35
3097	67.647	58.823	58.823	34
3131	67.647	58.823	58.823	34
3165	67.647	58.823	58.823	34
3199	67.647	61.764	61.764	34
3233	67.647	58.823	58.823	34
3267	67.647	61.764	61.764	34
3301	67.647	61.764	61.764	34
3333	71.875	59.375	59.375	32
3366	66.666	60.606	60.606	33
3399	69.696	60.606	60.606	33
3434	68.571	60.000	60.000	35
3466	68.750	62.500	62.500	32
3499	69.696	60.606	60.606	33
3532	69.696	60.606	60.606	33
3566	67.647	61.764	61.764	34
3599	66.666	60.606	60.606	33
3632	69.696	57.575	57.575	33
3666	67.647	61.764	61.764	34
3699	69.696	63.636	63.636	33
3732	69.696	57.575	57.575	33
3766	67.647	61.764	61.764	34
3799	66.666	60.606	60.606	33
3833	67.647	58.823	58.823	34
3867	67.647	61.764	61.764	34
3901	64.705	55.882	55.882	34
3935	70.588	58.823	58.823	34
3969	67.647	61.764	61.764	34
4002	66.666	63.636	63.636	33
4035	69.696	57.575	57.575	33
4070	65.714	60.000	60.000	35
4103	69.696	63.636	63.636	33
4136	69.696	57.575	57.575	33
4169	66.666	60.606	60.606	33
4202	69.696	63.636	63.636	33
4235	69.696	57.575	57.575	33
4268	66.666	60.606	60.606	33
4304	66.666	58.333	58.333	36
4337	69.696	60.606	60.606	33
4370	66.666	60.606	60.606	33
4404	64.705	58.823	58.823	34
4437	69.696	60.606	60.606	33
4470	66.666	60.606	60.606	33
4503	69.696	60.606	60.606	33
4538	68.571	60.000	60.000	35
4571	66.666	60.606	60.606	33
4604	66.666	57.575	57.575	33
4638	70.588	58.823	58.823	34
4671	66.666	60.606	60.606	33
4704	66.666	60.606	60.606	33
4737	69.696	57.575	57.575	33
4772	65.714	60.000	60.000	35
4806	67.647	61.764	61.764	34
4839	69.696	57.575	57.575	33
4872	66.666	60.606	60.606	33
4905	66.666	57.575	57.575	33
4939	67.647	58.823	58.823	34
4973	67.647	61.764	61.764	34
5007	64.705	58.823	58.823	34
5041	70.588	58.823	58.823	34
5074	66.666	60.606	60.606	33
5107	69.696	60.606	60.606	33
5140	69.696	57.575	57.575	33
5173	66.666	60.606	60.606	33
5208	68.571	60.000	60.000	35
5242	67.647	58.823	58.823	34
5276	67.647	61.764	61.764	34
5309	69.696	60.606	60.606	33
5342	69.696	57.575	57.575	33
5375	69.696	63.636	63.636	33
5407	65.625	59.375	59.375	32
5440	69.696	57.575	57.575	33
5473	66.666	60.606	60.606	33
5506	66.666	60.606	60.606	33
5539	66.666	60.606	60.606	33
5572	69.696	60.606	60.606	33
5605	69.696	63.636	63.636	33
5640	65.714	60.000	60.000	35
5673	69.696	60.606	60.606	33
5707	67.647	61.764	61.764	34
5741	67.647	58.823	58.823	34
5774	69.696	60.606	60.606	33
5808	67.647	61.764	61.764	34
5843	68.571	57.142	57.142	35
5876	66.666	60.606	60.606	33
5909	63.636	57.575	57.575	33
5942	69.696	60.606	60.606	33
5975	66.666	60.606	60.606	33
6008	69.696	63.636	63.636	33
6042	67.647	61.764	61.764	34
6076	67.647	61.764	61.764	34
6109	66.666	60.606	60.606	33
6142	66.666	60.606	60.606	33
6163	76.190	47.619	47.619	21
6196	69.696	63.636	63.636	33
6229	69.696	63.636	63.636	33
6262	69.696	60.606	60.606	33
6295	66.666	60.606	60.606	33
6328	66.666	60.606	60.606	33
6362	67.647	58.823	58.823	34
6396	67.647	58.823	58.823	34
6429	66.666	60.606	60.606	33
6462	69.696	60.606	60.606	33
6494	68.750	62.500	62.500	32
6527	63.636	57.575	57.575	33
6560	69.696	57.575	57.575	33
6594	67.647	61.764	61.764	34
6627	66.666	60.606	60.606	33
6660	69.696	60.606	60.606	33
6692	68.750	62.500	62.500	32
6726	70.588	64.705	64.705	34
6760	70.588	58.823	58.823	34
6794	67.647	61.764	61.764	34
6827	69.696	60.606	60.606	33
6864	67.567	59.459	59.459	37
6897	66.666	60.606	60.606	33
6931	64.705	58.823	58.823	34
6966	71.428	60.000	60.000	35
7000	67.647	58.823	58.823	34
7034	67.647	61.764	61.764	34
7067	69.696	60.606	60.606	33
